W/L,winner,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,f_ELO,o_ELO
loss,Tecia Pennington,2015-06-13,Angela Hill,Tecia Pennington,7.133,2.733,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Angela Hill,2014-12-12,Angela Hill,Emily Kagan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Dwight Grant,2018-06-19,Tyler Hill,Dwight Grant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Khalil Rountree Jr.,2025-06-21,Jamahal Hill,Khalil Rountree Jr.,7.051,4.023,0.0,0.6,0.714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Jiri Prochazka,2025-01-18,Jamahal Hill,Jiri Prochazka,7.176,3.507,0.0,0.8,0.714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Alex Pereira,2024-04-13,Jamahal Hill,Alex Pereira,7.311,3.355,0.0,0.8,0.714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Jamahal Hill,2023-01-21,Jamahal Hill,Glover Teixeira,6.464,3.507,0.0,0.8,0.833,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.75842305277,1000.0
win,Jamahal Hill,2022-08-06,Jamahal Hill,Thiago Santos,7.06,3.715,0.0,0.6,0.8,0.0,1.0,4.03,2.23,1.0,0.667,0.5,0.0,1.0,984.0,1000.0
win,Jamahal Hill,2022-02-19,Jamahal Hill,Johnny Walker,7.447,3.684,0.0,0.6,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1010.6454231447703
win,Jamahal Hill,2021-12-04,Jamahal Hill,Jimmy Crute,7.5,3.601,0.0,0.6,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,862.0
loss,Paul Craig,2021-06-12,Jamahal Hill,Paul Craig,7.897,3.147,0.0,0.75,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.66,990.34
win,Jamahal Hill,2020-12-05,Jamahal Hill,Ovince Saint Preux,7.899,2.81,0.0,0.667,0.5,0.0,1.0,1.584,0.887,1.5,1.0,0.5,0.0,1.0,1016.0,992.0
nc,Draw,2020-05-30,Jamahal Hill,Klidson Abreu,7.924,2.818,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.3545768552297,1000.0
win,Jamahal Hill,2020-01-25,Jamahal Hill,Darko Stosic,9.807,4.007,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.1646788542714,1000.0
win,Jamahal Hill,2019-07-23,Jamahal Hill,Alexander Poppeck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Impa Kasanganay,2019-08-27,Kailan Hill,Impa Kasanganay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,1000.0
loss,Jhonata Diniz,2025-06-28,Alvin Hines,Jhonata Diniz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,992.0
loss,Hinkle Jason Lambert,2006-06-28,Branden Lee,Hinkle Jason Lambert,3.629,1.134,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Hinkle Jeff Monson,2006-02-04,Branden Lee,Hinkle Jeff Monson,6.378,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0
win,Branden Lee,2005-10-07,Branden Lee,Hinkle Sean Gannon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.7380729622662,1000.0
loss,Dan Hooker,2015-05-09,Hatsu Hioki,Dan Hooker,2.447,2.2,2.375,0.2,0.0,0.0,1.0,5.978,7.163,0.0,0.5,1.0,0.0,1.0,1210.014647664831,1045.924275386413
loss,Charles Oliveira,2014-06-28,Hatsu Hioki,Charles Oliveira,2.57,2.17,2.286,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Hatsu Hioki,2014-03-01,Hatsu Hioki,Ivan Menjivar,2.682,2.235,2.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,992.0
loss,Darren Elkins,2013-08-28,Hatsu Hioki,Darren Elkins,2.814,2.029,2.2,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Clay Guida,2013-01-26,Hatsu Hioki,Clay Guida,2.836,2.109,2.75,0.75,0.0,0.0,1.0,2.244,2.747,4.0,0.0,0.0,0.0,1.0,1030.0,1000.0
loss,Ricardo Lamas,2012-06-22,Hatsu Hioki,Ricardo Lamas,3.475,2.0,2.333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.4761459245324,1026.2619270377338
win,Hatsu Hioki,2012-02-25,Hatsu Hioki,Bart Palaszewski,2.88,2.16,2.5,1.0,0.0,0.0,1.0,3.0,5.286,2.0,0.0,0.0,0.0,1.0,1084.0,1000.0
win,Hatsu Hioki,2011-10-29,Hatsu Hioki,George Roop,4.8,1.9,3.0,1.0,0.0,0.0,1.0,8.182,6.136,0.0,0.0,0.0,0.0,1.0,886.4583,985.0
win,Hatsu Hioki,2006-08-27,Hatsu Hioki,Jeff Curran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.496327497371,1000.0
loss,Katsunori Kikuno,2010-03-22,Kuniyoshi Hironaka,Katsunori Kikuno,2.116,3.154,1.25,0.4,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Kuniyoshi Hironaka,2009-10-25,Kuniyoshi Hironaka,Won Sik Park,2.11,3.195,1.429,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Hayato Sakurai,2008-09-23,Kuniyoshi Hironaka,Hayato Sakurai,1.798,2.688,1.333,0.4,0.5,0.0,1.0,0.815,1.631,1.667,0.667,0.0,0.0,1.0,1008.0,1000.0
win,Kuniyoshi Hironaka,2008-07-21,Kuniyoshi Hironaka,Motoki Miyazawa,1.406,2.958,1.6,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1000.0
loss,Jonathan Goulet,2008-04-19,Kuniyoshi Hironaka,Jonathan Goulet,1.14,2.716,1.75,0.25,0.0,0.0,1.0,1.137,1.055,0.5,0.5,1.0,0.0,1.0,1060.0,972.0
loss,Thiago Alves,2007-09-19,Kuniyoshi Hironaka,Thiago Alves,0.995,1.99,1.667,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0
win,Kuniyoshi Hironaka,2007-04-05,Kuniyoshi Hironaka,Forrest Petz,0.35,3.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1008.0
loss,Jon Fitch,2006-10-14,Kuniyoshi Hironaka,Jon Fitch,0.923,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Shinya Aoki,2005-11-06,Kuniyoshi Hironaka,Shinya Aoki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1016.0
loss,Christos Giagos,2018-12-01,Mizuto Hirota,Christos Giagos,3.545,3.611,1.444,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Ross Pearson,2018-02-10,Mizuto Hirota,Ross Pearson,3.321,3.575,1.625,0.2,0.0,0.0,1.0,4.73,8.589,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0
loss,Alexander Volkanovski,2017-06-10,Mizuto Hirota,Alexander Volkanovski,3.363,3.21,1.857,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Mizuto Hirota,2016-12-17,Mizuto Hirota,Cole Miller,3.277,3.566,1.167,0.0,0.0,0.0,1.0,2.067,3.8,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0
draw,Draw,2015-09-26,Mizuto Hirota,Teruto Ishihara,3.068,3.002,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Rodrigo Damm,2013-06-08,Mizuto Hirota,Rodrigo Damm,1.858,2.333,1.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Rani Yahya,2013-03-02,Mizuto Hirota,Rani Yahya,2.621,3.037,1.333,0.0,0.0,0.0,1.0,0.87,1.159,1.0,1.0,0.0,1.0,1.0,992.0,1000.0
loss,Pat Healy,2012-07-14,Mizuto Hirota,Pat Healy,0.0,3.896,0.0,0.0,0.0,0.0,1.0,2.191,1.892,3.111,0.8,0.167,0.333,1.0,988.75842305277,1011.981527519799
loss,Shinya Aoki,2009-12-31,Mizuto Hirota,Shinya Aoki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.329,1.647,2.0,0.75,0.333,0.667,1.0,1122.0,1000.0
loss,Ho Eduardo Chapolin,2025-09-02,An Tuan,Ho Eduardo Chapolin,4.138,4.966,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.3983,1000.0
loss,Ho Lone'er Kavanagh,2024-08-13,An Tuan,Ho Lone'er Kavanagh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0324,970.0
loss,Kwak Russell Doane,2017-06-17,Kwan Ho,Kwak Russell Doane,3.533,3.267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,1025.0
loss,Kwak Brett Johns,2016-11-19,Kwan Ho,Kwak Brett Johns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,993.0
loss,Sergio Pettis,2014-12-06,Matt Hobar,Sergio Pettis,3.936,3.486,3.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Matt Hobar,2014-08-23,Matt Hobar,Aaron Phillips,2.515,8.623,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Pedro Munhoz,2014-05-31,Matt Hobar,Pedro Munhoz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Josh Barnett,2001-11-02,Bobby Hoffman,Josh Barnett,1.626,2.331,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
nc,Draw,2001-02-23,Bobby Hoffman,Mark Robinson,0.667,2.867,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Maurice Smith,2000-09-22,Bobby Hoffman,Maurice Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1016.0
loss,SangHoon Yoo,2023-05-28,Chris Hofmann,SangHoon Yoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Lyoto Machida,2007-02-03,Sam Hoger,Lyoto Machida,1.171,1.709,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Rashad Evans,2006-04-06,Sam Hoger,Rashad Evans,1.16,1.78,1.333,0.667,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,977.0
win,Sam Hoger,2005-11-19,Sam Hoger,Jeff Newton,1.1,2.133,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.9615845725552,1008.0
loss,Stephan Bonnar,2005-08-06,Sam Hoger,Stephan Bonnar,1.467,1.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Sam Hoger,2005-04-09,Sam Hoger,Bobby Southworth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1059.0
win,Josh Hokit,2026-04-11,Josh Hokit,Curtis Blaydes,6.075,0.832,2.333,1.0,1.0,0.0,1.0,3.733,0.933,10.0,1.0,0.0,0.0,1.0,1016.0,1000.0
win,Josh Hokit,2026-01-24,Josh Hokit,Denzel Freeman,5.118,1.422,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Josh Hokit,2025-11-08,Josh Hokit,Max Gimenis,4.426,1.148,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.0648000000001,1008.0
win,Josh Hokit,2025-08-19,Josh Hokit,Guilherme Uriel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.9561809999999,1000.0
loss,Thibault Gouti,2017-09-02,Andrew Holbrook,Thibault Gouti,1.811,2.102,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1008.0
loss,Gregor Gillespie,2017-04-08,Andrew Holbrook,Gregor Gillespie,1.701,1.865,0.667,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Andrew Holbrook,2016-11-26,Andrew Holbrook,Jake Matthews,1.413,2.248,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Joaquim Silva,2016-07-08,Andrew Holbrook,Joaquim Silva,1.333,1.933,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.0,1000.0
win,Andrew Holbrook,2015-07-25,Andrew Holbrook,Ramsey Nijem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.4583,1000.0
win,Chris Holdsworth,2014-05-24,Chris Holdsworth,Chico Camus,2.093,2.512,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.7242736524763,1000.0
win,Chris Holdsworth,2013-11-30,Chris Holdsworth,Davey Grant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.5009737243204,1000.0
win,Kevin Holland,2026-04-11,Kevin Holland,Randy Brown,4.301,3.213,0.567,0.4,0.353,0.353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Mike Malott,2025-10-18,Kevin Holland,Mike Malott,4.343,3.211,0.552,0.4,0.353,0.353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.54,1000.0
loss,Daniel Rodriguez,2025-07-19,Kevin Holland,Daniel Rodriguez,4.283,3.107,0.536,0.6,0.353,0.353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Kevin Holland,2025-06-07,Kevin Holland,Vicente Luque,4.231,3.088,0.519,0.4,0.375,0.312,1.0,5.414,6.767,0.0,1.0,0.0,1.0,1.0,1008.64582684,1014.7523366701337
win,Kevin Holland,2025-03-22,Kevin Holland,Gunnar Nelson,4.264,3.21,0.538,0.2,0.4,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.535318585741,1000.0
loss,Reinier de Ridder,2025-01-18,Kevin Holland,Reinier de Ridder,4.28,3.207,0.56,0.4,0.4,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1006.6644349434987
loss,Roman Dolidze,2024-10-05,Kevin Holland,Roman Dolidze,4.293,3.195,0.583,0.6,0.4,0.333,1.0,3.245,4.377,0.0,1.0,1.0,0.0,1.0,1016.0,1000.0
win,Kevin Holland,2024-06-01,Kevin Holland,Michal Oleksiejczuk,4.288,3.183,0.609,0.4,0.429,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Michael Page,2024-03-09,Kevin Holland,Michael Page,4.44,3.212,0.545,0.4,0.429,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,1000.0
loss,Jack Della Maddalena,2023-09-16,Kevin Holland,Jack Della Maddalena,4.162,2.951,0.571,0.6,0.429,0.286,1.0,5.533,2.133,1.0,1.0,0.0,0.0,1.0,984.0,1000.0
win,Kevin Holland,2023-07-29,Kevin Holland,Michael Chiesa,4.172,2.969,0.6,0.6,0.462,0.231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,1000.0
win,Kevin Holland,2023-04-08,Kevin Holland,Santiago Ponzinibbio,4.119,2.946,0.632,0.4,0.417,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Stephen Thompson,2022-12-03,Kevin Holland,Stephen Thompson,3.918,2.374,0.556,0.4,0.417,0.25,1.0,6.825,1.991,0.0,1.0,1.0,0.0,1.0,1016.0,1000.0
loss,Khamzat Chimaev,2022-09-10,Kevin Holland,Khamzat Chimaev,3.966,2.403,0.588,0.4,0.417,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0,1000.0
win,Kevin Holland,2022-06-18,Kevin Holland,Tim Means,3.907,2.372,0.625,0.4,0.455,0.182,1.0,8.13,3.99,0.0,1.0,1.0,0.0,1.0,1008.0,992.0
win,Kevin Holland,2022-03-05,Kevin Holland,Alex Oliveira,3.74,2.326,0.667,0.4,0.4,0.2,1.0,3.871,3.318,0.0,1.0,1.0,0.0,1.0,1016.0,984.0
nc,Draw,2021-10-02,Kevin Holland,Kyle Daukaus,3.806,2.324,0.714,0.6,0.4,0.2,1.0,1.867,4.4,0.0,0.0,0.0,0.0,1.0,1237.0060418850228,1008.0
loss,Marvin Vettori,2021-04-10,Kevin Holland,Marvin Vettori,4.225,2.569,0.769,0.8,0.4,0.2,1.0,6.56,4.88,0.0,1.0,0.0,0.0,1.0,1000.0,992.0
loss,Derek Brunson,2021-03-20,Kevin Holland,Derek Brunson,4.835,2.756,0.75,1.0,0.4,0.2,1.0,2.932,1.783,0.4,1.0,0.4,0.2,1.0,1039.0,1016.0
win,Kevin Holland,2020-12-12,Kevin Holland,Jacare Souza,4.777,2.781,0.818,1.0,0.333,0.222,1.0,3.692,5.609,1.0,0.5,0.0,1.0,1.0,954.0,1000.0
win,Kevin Holland,2020-10-31,Kevin Holland,Charlie Ontiveros,4.792,2.83,0.7,0.8,0.375,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Kevin Holland,2020-09-19,Kevin Holland,Darren Stewart,4.77,2.676,0.778,0.8,0.429,0.143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.9231136699999,1000.0
win,Kevin Holland,2020-08-08,Kevin Holland,Joaquin Buckley,4.428,2.535,0.875,0.8,0.333,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.442119
win,Kevin Holland,2020-05-16,Kevin Holland,Anthony Hernandez,4.159,2.575,1.167,0.6,0.0,0.25,1.0,5.233,6.024,2.0,0.333,0.0,1.0,1.0,1016.064,1000.0
loss,Brendan Allen,2019-10-18,Kevin Holland,Brendan Allen,4.346,2.74,1.2,0.8,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1023.0
win,Kevin Holland,2019-06-22,Kevin Holland,Alessio Di Chirico,4.468,2.573,1.5,0.75,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0
win,Kevin Holland,2019-03-30,Kevin Holland,Gerald Meerschaert,5.376,3.221,1.667,0.667,0.0,0.5,1.0,0.226,9.283,0.0,0.0,0.0,0.0,1.0,959.0,1000.0
win,Kevin Holland,2018-11-24,Kevin Holland,John Phillips,3.8,3.033,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,1012.777919
loss,Thiago Santos,2018-08-04,Kevin Holland,Thiago Santos,5.533,1.467,0.0,1.0,0.0,0.0,1.0,3.603,2.352,0.0,0.5,1.0,0.0,1.0,987.0,1000.0
win,Kevin Holland,2018-06-12,Kevin Holland,Will Santiago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1000.0
loss,Fabio Maldonado,2013-05-18,Roger Hollett,Fabio Maldonado,1.733,6.267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Matt Hamill,2012-09-22,Roger Hollett,Matt Hamill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.384,3.71,1.571,0.6,0.6,0.0,1.0,1000.0,1000.0
loss,Charles Oliveira,2026-03-07,Max Holloway,Charles Oliveira,7.199,4.741,0.258,0.8,0.478,0.087,1.0,2.593,2.235,1.5,0.5,0.0,1.0,1.0,1014.7523366701337,1027.0
win,Max Holloway,2025-07-19,Max Holloway,Dustin Poirier,7.162,4.761,0.267,0.6,0.5,0.091,1.0,6.406,6.5,1.0,1.0,0.0,0.333,1.0,1008.0,1000.0
loss,Ilia Topuria,2024-10-26,Max Holloway,Ilia Topuria,7.17,4.718,0.276,0.8,0.5,0.091,1.0,3.486,2.936,0.5,1.0,1.0,0.0,1.0,1006.6644349434987,1000.0
win,Max Holloway,2024-04-13,Max Holloway,Justin Gaethje,7.165,4.752,0.286,0.8,0.476,0.095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.4022,1008.0
win,Max Holloway,2023-08-26,Max Holloway,Chan Sung Jung,7.164,4.787,0.296,0.6,0.45,0.1,1.0,51.429,0.0,0.0,1.0,1.0,0.0,1.0,1032.0,1017.2373109200788
win,Max Holloway,2023-04-15,Max Holloway,Arnold Allen,7.242,4.893,0.308,0.4,0.474,0.105,1.0,19.216,5.49,0.0,1.0,1.0,0.0,1.0,1000.0,1000.0
loss,Alexander Volkanovski,2022-07-02,Max Holloway,Alexander Volkanovski,7.382,4.694,0.32,0.6,0.474,0.105,1.0,5.862,4.338,2.333,1.0,0.0,0.0,1.0,1000.0,992.0
win,Max Holloway,2021-11-13,Max Holloway,Yair Rodriguez,7.256,4.579,0.208,0.4,0.5,0.111,1.0,3.467,1.267,2.0,1.0,0.0,0.0,1.0,1220.9756189530713,981.7244000000001
win,Max Holloway,2021-01-16,Max Holloway,Calvin Kattar,6.471,4.524,0.217,0.4,0.529,0.118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1008.0
loss,Alexander Volkanovski,2020-07-11,Max Holloway,Alexander Volkanovski,6.664,4.447,0.227,0.6,0.529,0.118,1.0,6.1,4.5,2.0,1.0,0.0,0.0,1.0,1014.0,1000.0
loss,Alexander Volkanovski,2019-12-14,Max Holloway,Alexander Volkanovski,6.778,4.286,0.238,0.8,0.529,0.118,1.0,5.8,3.067,4.0,1.0,0.0,0.0,1.0,968.0,1000.0
win,Max Holloway,2019-07-27,Max Holloway,Frankie Edgar,6.933,4.329,0.25,0.8,0.562,0.125,1.0,2.68,3.02,3.5,0.0,0.0,0.0,1.0,1032.128,1045.5603942368075
loss,Dustin Poirier,2019-04-13,Max Holloway,Dustin Poirier,6.9,4.033,0.263,1.0,0.562,0.125,1.0,3.251,3.251,1.0,1.0,0.0,1.0,1.0,1000.0,1000.0
win,Max Holloway,2018-12-08,Max Holloway,Brian Ortega,6.196,3.897,0.222,1.0,0.533,0.133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Max Holloway,2017-12-02,Max Holloway,Jose Aldo,5.788,3.752,0.235,1.0,0.5,0.143,1.0,3.799,4.462,2.5,0.5,0.0,0.0,1.0,977.0,1000.0
win,Max Holloway,2017-06-03,Max Holloway,Jose Aldo,5.672,3.744,0.25,1.0,0.462,0.154,1.0,3.76,2.84,5.0,1.0,0.0,0.0,1.0,1000.0,1016.0
win,Max Holloway,2016-12-10,Max Holloway,Anthony Pettis,5.614,3.758,0.133,1.0,0.417,0.167,1.0,1.718,1.651,1.0,1.0,0.0,0.5,1.0,990.535318585741,983.936
win,Max Holloway,2016-06-04,Max Holloway,Ricardo Lamas,5.495,3.71,0.143,1.0,0.455,0.182,1.0,2.4,1.133,0.0,1.0,0.0,0.0,1.0,974.0,1000.0
win,Max Holloway,2015-12-12,Max Holloway,Jeremy Stephens,5.674,3.771,0.077,1.0,0.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.557881,1000.0
win,Max Holloway,2015-08-23,Max Holloway,Charles Oliveira,5.641,3.779,0.083,1.0,0.444,0.222,1.0,2.517,1.154,3.0,1.0,0.0,1.0,1.0,1062.0,1000.0
win,Max Holloway,2015-04-18,Max Holloway,Cub Swanson,5.615,3.754,0.091,1.0,0.5,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Max Holloway,2015-02-14,Max Holloway,Cole Miller,5.86,3.981,0.0,0.8,0.571,0.143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.340354,1008.0
win,Max Holloway,2014-10-04,Max Holloway,Akira Corassani,5.746,3.997,0.0,0.6,0.5,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Max Holloway,2014-08-23,Max Holloway,Clay Collard,5.27,3.839,0.0,0.6,0.4,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,1000.0
win,Max Holloway,2014-04-26,Max Holloway,Andre Fili,5.58,3.943,0.0,0.6,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Max Holloway,2014-01-04,Max Holloway,Will Chope,5.137,3.893,0.0,0.6,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Conor McGregor,2013-08-17,Max Holloway,Conor McGregor,6.065,3.986,0.0,0.6,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Dennis Bermudez,2013-05-25,Max Holloway,Dennis Bermudez,6.435,3.681,0.0,0.75,0.333,0.0,1.0,2.544,1.272,1.0,1.0,0.0,1.0,1.0,1018.6956057631924,1000.0
win,Max Holloway,2012-12-29,Max Holloway,Leonard Garcia,5.603,2.482,0.0,0.667,0.5,0.0,1.0,3.2,5.933,0.0,0.0,0.0,0.0,1.0,1237.7232042797862,1047.0
