W/L,winner,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,f_ELO,o_ELO
win,Darryl Cobb,2010-05-15,Darryl Cobb,Booker DeRousse,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,1010.1337768076951
win,Darryl Cobb,2009-11-20,Darryl Cobb,Gary Tapusoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1011.108664
loss,Pat Benson,2009-06-06,Dave Cochran,Pat Benson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.0,1000.0
win,Marloes Coenen,2012-12-31,Marloes Coenen,Fiona Muxlow,1.826,2.084,0.167,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Miesha Tate,2011-07-30,Marloes Coenen,Miesha Tate,1.977,2.63,0.2,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Marloes Coenen,2011-03-05,Marloes Coenen,Liz Carmouche,2.02,2.506,0.333,0.667,0.0,1.0,1.0,4.923,2.0,2.5,1.0,0.5,0.0,1.0,992.0,1000.0
win,Marloes Coenen,2010-10-09,Marloes Coenen,Sarah Kaufman,1.763,3.729,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,992.0
loss,Cristiane Justino,2010-01-30,Marloes Coenen,Cristiane Justino,6.462,2.769,0.0,1.0,0.0,1.0,1.0,8.027,2.809,0.0,1.0,1.0,0.0,1.0,939.7679999999996,1000.0
win,Marloes Coenen,2009-11-07,Marloes Coenen,Roxanne Modafferi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Mitch Whitesel,2011-03-05,Marc Cofer,Mitch Whitesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.0,1000.0
loss,Mike Rio,2012-12-15,John Cofer,Mike Rio,3.489,5.234,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1008.8080000000001
loss,Justin Lawrence,2012-06-01,John Cofer,Justin Lawrence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Chase Hooper,2022-05-21,Felipe Colares,Chase Hooper,2.267,4.653,1.8,0.4,0.0,0.0,1.0,3.533,6.867,0.0,0.0,0.0,0.0,1.0,1121.7818994857594,992.7552132066623
loss,Chris Gutierrez,2021-10-09,Felipe Colares,Chris Gutierrez,2.15,4.217,2.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,1008.0
win,Felipe Colares,2021-05-01,Felipe Colares,Luke Sanders,1.133,3.0,2.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.09,1051.0
loss,Montel Jackson,2020-01-25,Felipe Colares,Montel Jackson,1.467,2.0,2.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1011.7199999999993
win,Felipe Colares,2019-07-20,Felipe Colares,Domingo Pilarte,1.4,3.267,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.6344633022343,1000.0
loss,Geraldo de Freitas,2019-02-02,Felipe Colares,Geraldo de Freitas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.0,1000.0
loss,Rafael Cavalcante,2008-06-14,Wayne Cole,Rafael Cavalcante,0.0,0.0,1.0,1.0,0.0,1.0,1.0,10.511,3.504,0.0,1.0,1.0,0.0,1.0,1009.1279999999999,989.93804635
win,Wayne Cole,2008-03-29,Wayne Cole,Mike Kyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,6.933,0.0,0.0,0.0,0.0,1.0,1000.0,992.0
win,Devin Cole,2011-12-17,Devin Cole,Gabriel Salinas-Jones,2.74,2.1,1.2,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1015.8080000000001
win,Devin Cole,2011-07-22,Devin Cole,Shawn Jordan,2.015,1.893,1.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.5791150783778,1007.91
loss,Daniel Cormier,2011-01-07,Devin Cole,Daniel Cormier,5.625,1.607,2.0,0.5,1.0,0.0,1.0,3.364,1.364,0.333,1.0,1.0,0.0,1.0,1000.0,1000.0
loss,Ben Rothwell,2006-12-29,Devin Cole,Ben Rothwell,6.933,0.504,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Devin Cole,2006-01-13,Devin Cole,Mike Kyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Booker DeRousse,2010-12-04,Coltin Cole,Booker DeRousse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,976.0,1000.0
loss,Thomas Petersen,2023-08-29,Chandler Cole,Thomas Petersen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.717246926415,1016.0
loss,Randy Couture,2010-02-06,Mark Coleman,Randy Couture,2.957,1.644,1.84,0.6,0.438,0.312,1.0,2.778,1.447,2.364,0.6,0.5,0.143,1.0,1036.9599999999991,1000.0
win,Mark Coleman,2009-07-11,Mark Coleman,Stephan Bonnar,3.119,1.635,1.792,0.4,0.467,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Mauricio Rua,2009-01-17,Mark Coleman,Mauricio Rua,3.225,1.356,1.565,0.4,0.467,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,995.0,1000.0
loss,Fedor Emelianenko,2006-10-21,Mark Coleman,Fedor Emelianenko,3.326,1.275,1.545,0.6,0.467,0.333,1.0,1.832,2.29,0.0,1.0,0.0,1.0,1.0,1055.0,1000.0
win,Mark Coleman,2006-02-26,Mark Coleman,Mauricio Rua,3.347,1.283,1.524,0.4,0.429,0.357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.2100508710778,983.3669912477785
win,Mark Coleman,2005-10-09,Mark Coleman,Milco Voorn,3.371,1.292,1.55,0.4,0.462,0.308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.1919999999999,1000.0
loss,Mirko Filipovic,2005-02-20,Mark Coleman,Mirko Filipovic,3.446,1.234,1.632,0.6,0.462,0.308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Fedor Emelianenko,2004-04-25,Mark Coleman,Fedor Emelianenko,3.467,1.224,1.611,0.8,0.462,0.308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Mark Coleman,2003-06-08,Mark Coleman,Don Frye,3.458,1.218,1.529,0.8,0.5,0.333,1.0,0.086,2.939,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0
loss,Antonio Rodrigo Nogueira,2001-09-24,Mark Coleman,Antonio Rodrigo Nogueira,3.609,1.134,1.625,1.0,0.5,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.2800000000007,1008.0
win,Mark Coleman,2001-03-25,Mark Coleman,Allan Goes,3.556,1.149,1.733,1.0,0.455,0.364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.0,1008.0
win,Mark Coleman,2000-05-01,Mark Coleman,Igor Vovchanchyn,2.86,1.404,1.75,0.4,0.375,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Mark Coleman,2000-05-01,Mark Coleman,Kazuyuki Fujita,2.86,1.404,1.75,0.4,0.375,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0
win,Mark Coleman,2000-05-01,Mark Coleman,Akira Shoji,2.86,1.404,1.75,0.4,0.375,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.0,1028.6576902314516
win,Mark Coleman,2000-01-30,Mark Coleman,Masaaki Satake,2.788,1.427,1.818,0.2,0.429,0.429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Mark Coleman,1999-11-21,Mark Coleman,Ricardo Morais,3.279,1.73,1.7,0.2,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Nobuhiko Takada,1999-04-29,Mark Coleman,Nobuhiko Takada,3.373,1.891,1.667,0.4,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.8080000000001,992.0
loss,Pedro Rizzo,1999-01-08,Mark Coleman,Pedro Rizzo,3.417,1.872,1.625,0.6,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.4074542112642,1000.0
loss,Pete Williams,1998-05-15,Mark Coleman,Pete Williams,3.249,1.587,1.429,0.8,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Maurice Smith,1997-07-27,Mark Coleman,Maurice Smith,4.1,0.329,1.333,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Mark Coleman,1997-02-07,Mark Coleman,Dan Severn,4.432,0.287,1.6,1.0,0.6,0.4,1.0,1.224,0.612,1.0,1.0,0.0,1.0,1.0,992.0,1000.0
win,Mark Coleman,1996-09-20,Mark Coleman,Brian Johnston,4.323,0.188,2.0,1.0,0.667,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.891336,1000.0
win,Mark Coleman,1996-09-20,Mark Coleman,Julian Sanchez,4.323,0.188,2.0,1.0,0.667,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.3359531338642,1000.0
win,Mark Coleman,1996-07-12,Mark Coleman,Don Frye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,1024.539930733885
win,Mark Coleman,1996-07-12,Mark Coleman,Gary Goodridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Mark Coleman,1996-07-12,Mark Coleman,Moti Horenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Cortez Coleman,2010-12-04,Cortez Coleman,Lucas Lopes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Tiago dos Santos e Silva,2015-09-05,Clay Collard,Tiago dos Santos e Silva,3.746,5.527,3.333,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Gabriel Benitez,2015-06-13,Clay Collard,Gabriel Benitez,4.517,6.323,2.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,1008.0
win,Clay Collard,2014-12-06,Clay Collard,Alex White,5.079,8.996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1026.0
loss,Max Holloway,2014-08-23,Clay Collard,Max Holloway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.933,4.43,0.0,1.0,1.0,0.0,1.0,1130.8137675252963,1009.0845172394542
loss,Maycee Barber,2018-07-17,Jamie Colleen,Maycee Barber,2.582,3.533,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Jamie Colleen,2017-08-15,Jamie Colleen,Tiffany Masters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Mohammed Usman,2023-09-23,Jake Collier,Mohammed Usman,5.461,4.963,0.5,0.2,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Martin Buday,2023-04-29,Jake Collier,Martin Buday,5.371,4.787,0.538,0.4,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Chris Barnett,2022-09-10,Jake Collier,Chris Barnett,5.282,4.639,0.5,0.4,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Andrei Arlovski,2022-04-30,Jake Collier,Andrei Arlovski,5.158,4.446,0.364,0.6,0.2,0.2,1.0,6.105,0.421,0.0,1.0,1.0,0.0,1.0,992.0,1024.0
win,Jake Collier,2022-01-15,Jake Collier,Chase Sherman,5.089,4.454,0.3,0.4,0.25,0.0,1.0,11.977,4.186,0.0,1.0,1.0,0.0,1.0,1000.0,1000.0
loss,Carlos Felipe,2021-06-12,Jake Collier,Carlos Felipe,4.516,4.164,0.333,0.4,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.09,1000.0
win,Jake Collier,2020-12-05,Jake Collier,Gian Villante,3.814,3.941,0.375,0.4,0.333,0.0,1.0,4.8,5.733,0.0,0.0,0.0,0.0,1.0,953.0,1114.09
loss,Tom Aspinall,2020-07-25,Jake Collier,Tom Aspinall,3.812,3.85,0.429,0.4,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.5600000000013,1000.0
win,Jake Collier,2017-11-11,Jake Collier,Marcel Fortuna,3.226,3.83,0.5,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413.3794698532347,1000.0
loss,Devin Clark,2017-04-15,Jake Collier,Devin Clark,3.98,3.19,0.75,0.5,0.5,0.0,1.0,3.058,2.707,1.0,0.5,0.0,0.0,1.0,992.0,1000.0
win,Jake Collier,2016-05-29,Jake Collier,Alberto Uda,3.878,3.356,0.667,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0
loss,Dongi Yang,2015-11-28,Jake Collier,Dongi Yang,4.103,3.053,1.0,0.5,0.0,0.0,1.0,3.4,4.933,3.0,0.0,0.0,0.0,1.0,1266.3589324164757,1000.0
win,Jake Collier,2015-06-06,Jake Collier,Ricardo Abreu,3.01,2.809,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Vitor Miranda,2014-12-20,Jake Collier,Vitor Miranda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1000.0
loss,Marcelo Golm,2017-10-28,Christian Colombo,Marcelo Golm,2.904,3.051,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,1000.0
loss,Luis Henrique,2016-11-19,Christian Colombo,Luis Henrique,5.067,3.467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
draw,Draw,2016-09-03,Christian Colombo,Jarjis Danho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.9599999999991,1000.0
loss,Wilson Gouveia,2006-08-26,Wes Combs,Wilson Gouveia,1.263,6.947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Mike Nickels,2006-06-24,Wes Combs,Mike Nickels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1016.0
loss,Alexia Thainara,2024-09-24,Rose Conceicao,Alexia Thainara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,1015.8080000000001
loss,Imanol Rodriguez,2025-10-07,Roque Conceicao,Imanol Rodriguez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Max Griffin,2021-07-10,Carlos Condit,Max Griffin,3.573,2.473,0.48,0.4,0.429,0.286,1.0,1.057,2.114,0.0,0.0,0.0,0.0,1.0,1030.0,1015.5416722158124
win,Carlos Condit,2021-01-16,Carlos Condit,Matt Brown,3.626,2.505,0.417,0.2,0.462,0.308,1.0,6.989,4.916,0.5,0.5,1.0,0.0,1.0,1115.2810366974468,995.4600692661149
win,Carlos Condit,2020-10-03,Carlos Condit,Court McGee,3.499,2.33,0.435,0.0,0.5,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.8475369863081,1106.8935689772536
loss,Michael Chiesa,2018-12-29,Carlos Condit,Michael Chiesa,3.623,2.36,0.476,0.2,0.5,0.333,1.0,2.425,2.723,1.75,0.6,0.0,0.625,1.0,1139.3348150453053,986.27628461
loss,Alex Oliveira,2018-04-14,Carlos Condit,Alex Oliveira,3.697,2.403,0.45,0.2,0.5,0.333,1.0,5.49,1.569,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0
loss,Neil Magny,2017-12-30,Carlos Condit,Neil Magny,3.777,2.421,0.474,0.4,0.5,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.004057685629,1000.0
loss,Demian Maia,2016-08-27,Carlos Condit,Demian Maia,3.803,2.436,0.5,0.4,0.5,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Robbie Lawler,2016-01-02,Carlos Condit,Robbie Lawler,3.405,2.283,0.529,0.4,0.5,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,1005.4219610173
win,Carlos Condit,2015-05-30,Carlos Condit,Thiago Alves,3.193,2.225,0.438,0.4,0.455,0.364,1.0,3.31,0.828,1.0,1.0,1.0,0.0,1.0,1044.0,1008.0
loss,Tyron Woodley,2014-03-15,Carlos Condit,Tyron Woodley,3.244,2.234,0.467,0.6,0.455,0.364,1.0,3.0,5.467,2.0,1.0,0.0,0.0,1.0,1000.0,1000.0
win,Carlos Condit,2013-08-28,Carlos Condit,Martin Kampmann,2.959,2.237,0.5,0.6,0.4,0.4,1.0,1.733,2.333,5.0,1.0,0.0,0.0,1.0,982.0,1070.0
loss,Johny Hendricks,2013-03-16,Carlos Condit,Johny Hendricks,2.975,2.26,0.538,0.8,0.4,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Georges St-Pierre,2012-11-17,Carlos Condit,Georges St-Pierre,3.269,2.149,0.583,1.0,0.4,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Carlos Condit,2012-02-04,Carlos Condit,Nick Diaz,2.611,1.662,0.636,0.8,0.444,0.444,1.0,5.435,2.217,2.0,1.0,1.0,0.0,1.0,1125.3663,1000.0
win,Carlos Condit,2011-07-02,Carlos Condit,Dong Hyun Kim,2.609,1.7,0.7,0.8,0.375,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Carlos Condit,2010-10-16,Carlos Condit,Dan Hardy,2.462,1.685,0.778,0.8,0.286,0.571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Carlos Condit,2010-06-12,Carlos Condit,Rory MacDonald,2.036,1.638,0.875,0.8,0.167,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,1000.0
win,Carlos Condit,2009-09-16,Carlos Condit,Jake Ellenberger,2.088,1.588,0.857,0.8,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Martin Kampmann,2009-04-01,Carlos Condit,Martin Kampmann,2.018,1.547,0.5,1.0,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Carlos Condit,2008-08-03,Carlos Condit,Hiromitsu Miura,2.072,1.081,0.2,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1089.0
win,Carlos Condit,2008-02-13,Carlos Condit,Carlo Prater,2.169,1.153,0.25,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.954341723623,993.0
win,Carlos Condit,2007-08-05,Carlos Condit,Brock Larson,2.247,1.215,0.333,0.667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Carlos Condit,2007-03-24,Carlos Condit,John Alessio,1.689,1.748,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.5600000000013,1003.6183174107775
win,Carlos Condit,2007-01-20,Carlos Condit,Kyle Jensen,1.8,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,984.0
loss,Jake Shields,2006-04-21,Carlos Condit,Jake Shields,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,987.0
loss,Ron Waterman,1999-05-07,Chris Condo,Ron Waterman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,1032.0
loss,Jean-Paul Lebosnoyani,2025-09-02,Jack Congdon,Jean-Paul Lebosnoyani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.7237,1020.0
loss,Darren Elkins,2022-04-30,Tristan Connelly,Darren Elkins,2.767,1.933,0.5,0.5,0.0,0.0,1.0,4.516,2.903,0.0,1.0,1.0,0.0,1.0,1094.0,1000.0
loss,Pat Sabatini,2021-04-24,Tristan Connelly,Pat Sabatini,4.267,2.133,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.4583277841875,1000.0
win,Tristan Connelly,2019-09-14,Tristan Connelly,Michel Pereira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Jr. Augusto Sakai,2018-08-10,Marcos Conrado,Jr. Augusto Sakai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.0,1000.0
loss,Cain Velasquez,2006-12-16,Jeremiah Constant,Cain Velasquez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.8080000000001,980.0
win,Bob Cook,2000-03-10,Bob Cook,Tiki Ghosn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.7911456442766,1034.0
loss,Scott Lighty,2009-08-15,Mike Cook,Scott Lighty,1.716,2.403,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0489121757766,1000.0
loss,Daniel Puder,2006-12-08,Mike Cook,Daniel Puder,2.411,3.121,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Mike Cook,2006-10-07,Mike Cook,Carlton Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916,3.664,0.0,0.0,0.0,0.0,1.0,992.0,1000.0
loss,Artenus Young,2010-08-21,Chad Cook,Artenus Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,1000.0
loss,Ovince Saint Preux,2012-08-18,TJ Cook,Ovince Saint Preux,0.847,1.164,0.5,0.5,1.0,0.0,1.0,10.833,4.167,0.0,1.0,1.0,0.0,1.0,1011.0607592256742,1000.0
loss,Trevor Smith,2011-11-18,TJ Cook,Trevor Smith,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,TJ Cook,2011-07-22,TJ Cook,Lionel Lanham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Dewey Cooper,2007-09-29,Dewey Cooper,Adam Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Brett Cooper,2009-01-24,Brett Cooper,Patrick Speight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Matt Ricehouse,2011-11-18,Bill Cooper,Matt Ricehouse,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.2,4.467,2.0,1.0,0.0,0.0,1.0,1000.0,1000.0
win,Bill Cooper,2011-07-22,Bill Cooper,Maka Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,992.0
loss,Ashley Yoder,2018-11-10,Amanda Cooper,Ashley Yoder,3.479,3.533,0.5,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Mackenzie Dern,2018-05-12,Amanda Cooper,Mackenzie Dern,3.551,3.351,0.6,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.5439616837984,1031.8247836044245
win,Amanda Cooper,2017-12-02,Amanda Cooper,Angela Magana,3.314,4.142,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1008.0
loss,Cynthia Calvillo,2017-03-04,Amanda Cooper,Cynthia Calvillo,3.74,4.221,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Amanda Cooper,2016-11-19,Amanda Cooper,Anna Elmose,0.269,4.305,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.782672,982.4639999999999
loss,Tatiana Suarez,2016-07-08,Amanda Cooper,Tatiana Suarez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.3160327429612,972.9564832806295
loss,Rob McCullough,2007-01-20,Kit Cope,Rob McCullough,0.512,0.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Kenny Florian,2005-11-05,Kit Cope,Kenny Florian,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.4583277841875,1000.0
loss,Tiki Ghosn,2002-07-05,Kit Cope,Tiki Ghosn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.702,3.393,0.0,0.0,0.0,0.0,1.0,1306.2957654491772,1000.0
loss,Matt Brown,2012-02-04,Chris Cope,Matt Brown,2.659,2.302,0.0,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.590659,1065.0
